"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Ormanie Arnold",NA,"5-10",175,84,NA,NA,NA,NA,"CB",2024,"cincinnati","Transfer",4
"Tony Johnson",NA,"5-11",180,88,NA,NA,NA,NA,"WR",2024,"cincinnati","Transfer",9
"Kye Stokes",NA,"6-1",195,87,NA,NA,NA,NA,"S",2024,"cincinnati","Transfer",15
"Evan Pryor",NA,"5-11",198,88,NA,NA,NA,NA,"RB",2024,"cincinnati","Transfer",9
"Mikah Coleman",NA,"6-5",253,86,NA,NA,NA,NA,"DL",2024,"cincinnati","Transfer",5
"Zion Johnson","Newton (Covington, GA)","5-8",180,90,NA,24,53,"GA","RB",2025,"cincinnati","Commit",1
"Giyahni Kontosis","Riverdale Baptist (Upper Marlboro, MD)","6-1",195,89,NA,71,20,"MD","WR",2025,"cincinnati","Commit",3
"CJ Crite","Lincoln County (Lincolnton, GA)","6-1",195,89,NA,67,69,"GA","LB",2025,"cincinnati","Commit",3
"Patrick Williams","Rabun Gap-Nacoochee (Rabun Gap, GA)","5-10.5",160,87,NA,102,112,"GA","CB",2025,"cincinnati","Commit",3
"DaMari Witherspoon","East Paulding (Dallas, GA)","6-6",225,87,NA,60,121,"GA","TE",2025,"cincinnati","Commit",3
"Cray Paich","Glenbrook North (Northbrook, IL)","6-6",290,87,NA,87,31,"IL","OT",2025,"cincinnati","Commit",3
"Zebulin Kinsey","Toronto (Toronto, OH)","6-3",215,86,NA,66,50,"OH","QB",2025,"cincinnati","Commit",10
"Tim Griffin","Alcovy (Covington, GA)","6-5",255,86,NA,121,131,"GA","Edge",2025,"cincinnati","Commit",10
"James Early","North Side (Fort Wayne, IN)","6-6",230,86,NA,107,31,"IN","Edge",2025,"cincinnati","Commit",10
"CJ Jones","Bolingbrook (Bolingbrook, IL)","5-11",180,86,NA,124,36,"IL","CB",2025,"cincinnati","Commit",10
"CD McFee","Elkhart (Elkhart, IN)","6-5",295,86,NA,144,36,"IN","DL",2025,"cincinnati","Commit",10
"Kamron Neal","Campbell (Smyrna, GA)","6-4",245,86,NA,125,168,"GA","Edge",2025,"cincinnati","Commit",10
"Zach Taylor","Camden County (Kingsland, GA)","6-3",315,85,NA,126,170,"GA","IOL",2025,"cincinnati","Commit",7
"Ka'Maurri Smith","Wayne (Dayton, OH)","6-5",200,85,NA,110,74,"OH","TE",2025,"cincinnati","Commit",7
"Jeremiah Kelly","Avon (Avon, OH)","6-3",300,85,NA,150,78,"OH","IOL",2025,"cincinnati","Commit",7
"Terrell Holcomb","Gahanna Lincoln (Columbus, OH)","6-3",205,84,NA,160,86,"OH","ATH",2025,"cincinnati","Commit",5
"Jamari Johnson","Pell City (Pell City, AL)","6-0",155,84,NA,190,101,"AL","CB",2025,"cincinnati","Commit",5
"Marcus McGregor","Valley (West Des Moines, IA)","6-3",280,84,NA,195,22,"IA","IOL",2025,"cincinnati","Commit",5
"Myles Harrison","Pickerington Central (Pickerington, OH)","6-3",210,82,NA,221,133,"OH","Edge",2025,"cincinnati","Commit",1
"Joe Cotton",NA,"6-7",315,91,NA,NA,NA,NA,"OT",2025,"cincinnati","Transfer",1
"Patrick Gurd",NA,"6-4",249,84,NA,NA,NA,NA,"TE",2025,"cincinnati","Transfer",5
"Christian Harrison",NA,"6-1",191,86,NA,NA,NA,NA,"S",2025,"cincinnati","Transfer",10
"Xavier Williams",NA,"6-2",205,85,NA,NA,NA,NA,"S",2025,"cincinnati","Transfer",7
"Tawee Walker",NA,"5-9",218,89,NA,NA,NA,NA,"RB",2025,"cincinnati","Transfer",3
"CJ McCray",NA,"6-4",251,85,NA,NA,NA,NA,"Edge",2025,"cincinnati","Transfer",7
"Tayden Barnes",NA,"5-10",185,86,NA,NA,NA,NA,"S",2025,"cincinnati","Transfer",10
"Jeff Caldwell",NA,"6-5",200,85,NA,NA,NA,NA,"WR",2025,"cincinnati","Transfer",7
"Stephen Rusnak",NA,"6-1",190,81,NA,NA,NA,NA,"K",2025,"cincinnati","Transfer",1
"Nolan Latulippe",NA,"6-7",281,85,NA,NA,NA,NA,"OT",2025,"cincinnati","Transfer",7
"Cyrus Allen",NA,"6-0",178,86,NA,NA,NA,NA,"WR",2025,"cincinnati","Transfer",10
"Jaylon White-McClain",NA,"6-4",254,88,NA,NA,NA,NA,"DL",2025,"cincinnati","Transfer",2
"Caleb Goodie",NA,"6-1",170,86,NA,NA,NA,NA,"WR",2025,"cincinnati","Transfer",10
"Matthew McDoom",NA,"5-11",170,88,NA,NA,NA,NA,"CB",2025,"cincinnati","Transfer",2
"Taran Tyo",NA,"6-4",326,84,NA,NA,NA,NA,"OT",2025,"cincinnati","Transfer",5
"Markell Taylor","North Paulding (Dallas, GA)","6-1",190,88,NA,48,59,"GA","CB",2026,"cincinnati","Commit",2
"Jaidon Windom","Martin Luther King (Detroit, MI)","6-1",170,88,NA,66,14,"MI","S",2026,"cincinnati","Commit",2
"Lance Dawson","Avon (Avon, OH)","6-5",250,87,NA,100,34,"OH","OT",2026,"cincinnati","Commit",1
"Brody Jones","Fayetteville (Fayetteville, AR)","6-3",175,86,NA,115,13,"AR","CB",2026,"cincinnati","Commit",4
"Dadrien Waller","Guntersville (Guntersville, AL)","6-5",200,86,NA,191,47,"AL","WR",2026,"cincinnati","Commit",4
"Jeremiah Gray","Central (Detroit, MI)","6-7",250,86,NA,141,23,"MI","DL",2026,"cincinnati","Commit",4
"Jonathan Rulo","Belleville East (Belleville, IL)","6-2",285,86,NA,151,37,"IL","DL",2026,"cincinnati","Commit",4
"Darrius Simmons","Cairo (Cairo, GA)","6-2.5",303,85,NA,155,150,"GA","DL",2026,"cincinnati","Commit",7
"Xavier Starks","Clay-Chalkville (Pinson, AL)","6-0",185,85,NA,142,57,"AL","ATH",2026,"cincinnati","Commit",7
"Luke Grover","Olentangy (Lewis Center, OH)","6-5",272,85,NA,125,79,"OH","OT",2026,"cincinnati","Commit",7
"Brooks Goodman","Blessed Trinity Catholic (Roswell, GA)","6-2.5",205,85,NA,97,162,"GA","QB",2026,"cincinnati","Commit",7
"Xavier Anderson","Spring Mills (Martinsburg, WV)","6-6",185,85,NA,97,2,"WV","ATH",2026,"cincinnati","Commit",7
"Luke Collins","Gahanna Lincoln (Columbus, OH)","6-4.5",275,85,NA,140,83,"OH","IOL",2026,"cincinnati","Commit",7
"Solomon Mathis","Hephzibah (Hephzibah, GA)","6-5",285,85,NA,135,170,"GA","OT",2026,"cincinnati","Commit",7
"Adam Kirtley","Taft (Cincinnati, OH)","6-1",215,84,NA,163,92,"OH","LB",2026,"cincinnati","Commit",3
"Nathan Zappitelli","Lake Catholic (Mentor, OH)","6-4",260,84,NA,168,94,"OH","IOL",2026,"cincinnati","Commit",3
"Austin Hoane","Cookeville (Cookeville, TN)","6-4",280,84,NA,171,72,"TN","IOL",2026,"cincinnati","Commit",3
