"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Evan Morris",NA,"6-5",205,84,NA,NA,NA,NA,"TE",2024,"central-florida","Transfer",2
"Reece Adkins",NA,"6-6",250,83,NA,NA,NA,NA,"TE",2024,"central-florida","Transfer",2
"Bryon Threats",NA,"5-10",195,88,NA,NA,NA,NA,"S",2024,"central-florida","Transfer",15
"Jabari Brooks",NA,"6-3",335,88,NA,NA,NA,NA,"IOL",2024,"central-florida","Transfer",15
"Taevion Swint","Osceola (Kissimmee, FL)","5-9",185,90,NA,23,38,"FL","RB",2025,"central-florida","Commit",4
"Tony Williams","Miami Central (Miami, FL)","6-1",190,90,NA,31,40,"FL","S",2025,"central-florida","Commit",4
"Rukeem Stroud","Tampa Bay Tech (Tampa, FL)","5-11",160,89,NA,51,61,"FL","CB",2025,"central-florida","Commit",1
"Caden Piening","Anderson (Cincinnati, OH)","6-4",230,88,NA,40,32,"OH","TE",2025,"central-florida","Commit",1
"Carl Jenkins Jr.","St. Augustine (St. Augustine, FL)","6-2",177,87,NA,119,99,"FL","WR",2025,"central-florida","Commit",6
"LaParka Langston","Northwest Mississippi C.C. (Senatobia, MS)","6-8",310,87,20,2,10,"MS","OT",2025,"central-florida","Commit",6
"Malakhi Boone","South Sumter (Bushnell, FL)","6-1.5",235,86,NA,122,129,"FL","LB",2025,"central-florida","Commit",17
"Jaquez Joiner","Cocoa (Cocoa, FL)","6-3",260,86,NA,88,155,"FL","OT",2025,"central-florida","Commit",17
"Waden Charles","Somerset Academy Canyons (Boynton Beach, FL)","6-2",185,86,NA,167,164,"FL","WR",2025,"central-florida","Commit",17
"Camp Lott","Parklane Academy (McComb, MS)","6-6",245,85,NA,140,43,"MS","OT",2025,"central-florida","Commit",11
"Jacob Maiava","Kahuku (Kahuku, HI)","6-2",290,84,NA,186,21,"HI","IOL",2025,"central-florida","Commit",4
"RyShawn Perry","Newton (Covington, GA)","6-3",275,86,NA,139,153,"GA","DL",2025,"central-florida","Commit",17
"Rodney Lora",NA,"6-3",295,85,NA,NA,NA,NA,"DL",2025,"central-florida","Transfer",11
"Jeffson Lafontant",NA,"6-3",290,85,NA,NA,NA,NA,"DL",2025,"central-florida","Transfer",11
"Max Drag",NA,"6-4",245,85,NA,NA,NA,NA,"TE",2025,"central-florida","Transfer",11
"Jayden McDonald",NA,"6-4",232,86,NA,NA,NA,NA,"LB",2025,"central-florida","Transfer",17
"Chris Domercant",NA,"6-1",187,84,NA,NA,NA,NA,"WR",2025,"central-florida","Transfer",4
"Jayden Williams",NA,"5-11",185,85,NA,NA,NA,NA,"CB",2025,"central-florida","Transfer",11
"Owen Spell",NA,"6-8",310,85,NA,NA,NA,NA,"OT",2025,"central-florida","Transfer",11
"Davi Belfort",NA,"5-11",196,82,NA,NA,NA,NA,"QB",2025,"central-florida","Transfer",1
"Aymeric Koumba",NA,"6-5",260,86,NA,NA,NA,NA,"Edge",2025,"central-florida","Transfer",17
"Connor Meadows",NA,"6-4",300,84,NA,NA,NA,NA,"IOL",2025,"central-florida","Transfer",4
"Duane Thomas Jr.",NA,"5-8",170,83,NA,NA,NA,NA,"WR",2025,"central-florida","Transfer",4
"DJ Bell",NA,"6-2",180,86,NA,NA,NA,NA,"CB",2025,"central-florida","Transfer",17
"Cole Kozlowski",NA,"6-2",230,86,NA,NA,NA,NA,"LB",2025,"central-florida","Transfer",17
"Marcus Burke",NA,"6-3.75",197,87,NA,NA,NA,NA,"WR",2025,"central-florida","Transfer",6
"Lewis Carter",NA,"6-0",224,87,NA,NA,NA,NA,"LB",2025,"central-florida","Transfer",6
"Jaden Nixon",NA,"5-10",185,86,NA,NA,NA,NA,"RB",2025,"central-florida","Transfer",17
"Carter Miller",NA,"6-2",300,90,NA,NA,NA,NA,"IOL",2025,"central-florida","Transfer",4
"DJ Black",NA,"6-3",195,86,NA,NA,NA,NA,"WR",2025,"central-florida","Transfer",17
"Tayven Jackson",NA,"6-4",212,86,NA,NA,NA,NA,"QB",2025,"central-florida","Transfer",17
"Sincere Edwards",NA,"6-1",245,90,NA,NA,NA,NA,"Edge",2025,"central-florida","Transfer",4
"Jyaire Brown",NA,"5-11",177,85,NA,NA,NA,NA,"CB",2025,"central-florida","Transfer",11
"Jayden Bellamy",NA,"5-11",174,87,NA,NA,NA,NA,"CB",2025,"central-florida","Transfer",6
"Jaeden Gould",NA,"6-2",209,83,NA,NA,NA,NA,"S",2025,"central-florida","Transfer",4
"Keli Lawson",NA,"6-6",220,86,NA,NA,NA,NA,"LB",2025,"central-florida","Transfer",17
"Horace Lockett",NA,"6-6",315,86,NA,NA,NA,NA,"DL",2025,"central-florida","Transfer",17
"Phillip Dunnam",NA,"6-1",190,86,NA,NA,NA,NA,"S",2025,"central-florida","Transfer",17
"Phil Picciotti",NA,"6-3",245,83,NA,NA,NA,NA,"LB",2025,"central-florida","Transfer",4
"Justin Royes",NA,"6-5",310,85,NA,NA,NA,NA,"OT",2025,"central-florida","Transfer",11
"Ric'Darious Farmer",NA,"5-11",165,85,NA,NA,NA,NA,"WR",2025,"central-florida","Transfer",11
"Dylan Wade",NA,"6-2",226,87,NA,NA,NA,NA,"TE",2025,"central-florida","Transfer",6
"Preston Cushman",NA,"6-5",305,86,NA,NA,NA,NA,"OT",2025,"central-florida","Transfer",17
"Jakiah Leftwich",NA,"6-6",310,86,NA,NA,NA,NA,"OT",2025,"central-florida","Transfer",17
"Isaiah Reed",NA,"6-0",185,83,NA,NA,NA,NA,"CB",2025,"central-florida","Transfer",4
"Cam Fancher",NA,"6-2",200,85,NA,NA,NA,NA,"QB",2025,"central-florida","Transfer",11
"Gaard Memmelaar",NA,"6-4",315,85,NA,NA,NA,NA,"IOL",2025,"central-florida","Transfer",11
"Brandon Jacob",NA,"6-1",192,86,NA,NA,NA,NA,"S",2025,"central-florida","Transfer",17
"RJ Jackson Jr.",NA,"6-3",282,84,NA,NA,NA,NA,"DL",2025,"central-florida","Transfer",4
"Alhassan Iddrissu","St. Thomas More (Oakdale, CT)","6-6",240,90,NA,32,2,"CT","Edge",2026,"central-florida","Commit",1
"Kaj Baker","Somerset Academy Charter (Pembroke Pines, FL)","5-7",158,87,NA,68,92,"FL","ATH",2026,"central-florida","Commit",2
"Dante Carr","Minersville (Minersville, PA)","6-3",200,87,NA,72,27,"PA","QB",2026,"central-florida","Commit",2
"Preston Hall","Ridge Point (Missouri City, TX)","6-2",215,86,NA,92,147,"TX","LB",2026,"central-florida","Commit",8
"Kasiyah Charlton","Brunswick (Brunswick, GA)","6-6",295,86,NA,93,115,"GA","OT",2026,"central-florida","Commit",8
"Arthur Lewis IV","Bartram Trail (St. Johns, FL)","5-9",190,86,NA,66,124,"FL","RB",2026,"central-florida","Commit",8
"Elijah Keys","Duncan U. Fletcher (Neptune Beach, FL)","6-2",175,86,NA,108,129,"FL","CB",2026,"central-florida","Commit",8
"Charlie Jilek","Portage Central (Portage, MI)","6-5",240,86,NA,96,21,"MI","ATH",2026,"central-florida","Commit",8
"Isaiah McNish","Wekiva (Apopka, FL)","6-3",265,86,NA,138,144,"FL","DL",2026,"central-florida","Commit",8
"Matthew Occhipinti","Don Bosco Prep (Ramsey, NJ)","6-3",225,86,NA,117,26,"NJ","LB",2026,"central-florida","Commit",8
"Jayden Curtis","St. Martin (Ocean Springs, MS)","6-3",260,86,NA,148,43,"MS","DL",2026,"central-florida","Commit",8
"Kane Archer","Greenwood (Greenwood, AR)","6-1",205,85,NA,78,16,"AR","QB",2026,"central-florida","Commit",3
"Ja'Cari Jackson","Olympia (Orlando, FL)","5-10.5",175,85,NA,146,159,"FL","S",2026,"central-florida","Commit",3
"Amahn Williams","Tabor Academy (Marion, MA)","6-6",260,85,NA,126,15,"MA","IOL",2026,"central-florida","Commit",3
"Amarion Queen","Martin County (Stuart, FL)","6-1.5",185,84,NA,156,180,"FL","CB",2026,"central-florida","Commit",1
