"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Calvin Bundage","Santa Fe (Edmond, OK)","6-3",200,89,NA,28,3,"OK","S",2016,"oklahoma-state","Commit",1
"Madre Harper","Lamar (Arlington, TX)","6-1.5",167,88,NA,47,67,"TX","CB",2016,"oklahoma-state","Commit",2
"Tyrell Alexander","Lancaster (Lancaster, TX)","6-3",190,88,NA,36,68,"TX","WR",2016,"oklahoma-state","Commit",2
"Keondre Wudtee","Parkway (Bossier City, LA)","6-4",181,87,NA,21,33,"LA","PRO",2016,"oklahoma-state","Commit",4
"Rodarius Williams","Calvary Baptist Academy (Shreveport, LA)","6-0",171,87,NA,65,36,"LA","CB",2016,"oklahoma-state","Commit",4
"Dillon Stoner","Jenks (Jenks, OK)","5-11",180,87,NA,51,7,"OK","S",2016,"oklahoma-state","Commit",4
"Tralund Webber","Blinn College (Brenham, TX)","6-4",245,87,46,4,5,"TX","WDE",2016,"oklahoma-state","Commit",4
"Devin Harper","Karns (Knoxville, TN)","6-1",210,86,NA,55,20,"TN","ATH",2016,"oklahoma-state","Commit",2
"AJ Green","DeSoto (DeSoto, TX)","6-1",170,86,NA,80,118,"TX","CB",2016,"oklahoma-state","Commit",2
"Cameron Murray","Bryant (Bryant, AR)","6-2",280,85,NA,55,10,"AR","DT",2016,"oklahoma-state","Commit",3
"Larry Williams","Hutchinson C.C. (Hutchinson, KS)","6-4",310,85,104,6,24,"KS","OG",2016,"oklahoma-state","Commit",3
"Matt Kegel","Chaska (Chaska, MN)","6-5.5",303,84,NA,55,11,"MN","OT",2016,"oklahoma-state","Commit",2
"Teven Jenkins","Topeka (Topeka, KS)","6-6",295,84,NA,112,6,"KS","OT",2016,"oklahoma-state","Commit",2
"LD Brown","DeSoto (DeSoto, TX)","5-8",170,83,NA,28,178,"TX","APB",2016,"oklahoma-state","Commit",2
"Tyler Brown","Lexington (Lexington, OK)","6-5",325,83,NA,76,18,"OK","OG",2016,"oklahoma-state","Commit",2
"Justice Hill","Booker T. Washington (Tulsa, OK)","5-9.5",180,82,NA,30,19,"OK","RB",2016,"oklahoma-state","Commit",1
"Shane Richards","New Mexico Military Institute (Roswell, NM)","6-6",325,81,188,19,1,"NM","OT",2016,"oklahoma-state","Commit",1
"Amen Ogbongbemiga","Notre Dame High School (Calgary, AB)","6-0",211,80,NA,130,1,"AB","OLB",2016,"oklahoma-state","Commit",1
"Malik Kearse","Fort Scott C.C. (Fort Scott, KS)","5-9",160,79,213,28,42,"KS","CB",2016,"oklahoma-state","Commit",2
"Dylan Galloway","Coppell (Coppell, TX)","6-5",270,79,NA,169,266,"TX","OT",2016,"oklahoma-state","Commit",2
"Tramonda Moore","John Marshall (Oklahoma City, OK)","6-6",330,95,105,13,1,"OK","OT",2016,"oklahoma-state","Commit",1
"Dequinton Osborne","Kilgore College (Kilgore, TX)","6-0",310,85,106,14,7,"TX","DT",2016,"oklahoma-state","Commit",3
"Tylan Wallace","South Hills (Fort Worth, TX)","5-11.5",179,94,125,21,18,"TX","WR",2017,"oklahoma-state","Commit",1
"Chuba Hubbard","Bev Facey (Sherwood Park, AB)","6-1",190,92,184,10,1,"AB","RB",2017,"oklahoma-state","Commit",1
"L.C. Greenwood","Lakeview Centennial (Garland, TX)","6-3",195,90,NA,39,38,"TX","WR",2017,"oklahoma-state","Commit",1
"Tracin Wallace","South Hills (Fort Worth, TX)","6-1",170,88,NA,32,56,"TX","DUAL",2017,"oklahoma-state","Commit",1
"Lamarcus Morton","Gilmer (Gilmer, TX)","6-0",175,87,NA,69,69,"TX","ATH",2017,"oklahoma-state","Commit",1
"Patrick Macon","Arizona Western College (Yuma, AZ)","6-3",235,86,55,6,8,"AZ","ILB",2017,"oklahoma-state","Commit",5
"Jelani Woods","Cedar Grove (Ellenwood, GA)","6-7",230,86,NA,32,69,"GA","PRO",2017,"oklahoma-state","Commit",5
"Brendon Evers","Bixby (Bixby, OK)","6-3",285,86,NA,54,13,"OK","DT",2017,"oklahoma-state","Commit",5
"JD King","Fitzgerald (Fitzgerald, GA)","5-11",205,86,NA,47,84,"GA","RB",2017,"oklahoma-state","Commit",5
"Kris McCune","Dallas Christian School (Mesquite, TX)","6-1",195,86,NA,65,112,"TX","S",2017,"oklahoma-state","Commit",5
"Brendan Vaughn","Forney (Forney, TX)","6-1",207,85,NA,64,121,"TX","OLB",2017,"oklahoma-state","Commit",1
"Braydon Johnson","Bowie (Arlington, TX)","6-0",185,84,NA,171,155,"TX","WR",2017,"oklahoma-state","Commit",1
"Thabo Mwaniki","Guyer (Denton, TX)","5-11",180,82,NA,107,181,"TX","S",2017,"oklahoma-state","Commit",4
"Brock Martin","Oologah (Oologah, OK)","6-3",210,82,NA,74,20,"OK","WDE",2017,"oklahoma-state","Commit",4
"Tre Sterling","Sunnyvale (Sunnyvale, TX)","6-0",184,82,NA,123,200,"TX","S",2017,"oklahoma-state","Commit",4
"Sione Finefeuiaki","College of San Mateo (San Mateo, CA)","6-0",245,82,142,1,31,"CA","FB",2017,"oklahoma-state","Commit",4
"Arlington Hambright","Garden City C.C.  (Garden City, KS)","6-5",300,80,162,18,24,"KS","OT",2017,"oklahoma-state","Commit",1
"Enoch Smith Jr.","Butler C.C. (El Dorado, KS)","6-2",293,79,208,22,31,"KS","DT",2017,"oklahoma-state","Commit",2
"Malcolm Rodriguez","Wagoner (Wagoner, OK)","5-11",190,79,NA,52,29,"OK","PRO",2017,"oklahoma-state","Commit",2
"Baron Odom","Wynnewood (Wynnewood, OK)","6-4",210,78,NA,108,30,"OK","TE",2017,"oklahoma-state","Commit",1
"Jake McClure","East Hamilton (Ooltewah, TN)","6-4",193,72,NA,16,121,"TN","P",2017,"oklahoma-state","Commit",1
"Fua Leilua","Snow College (Ephraim, UT)","6-2",300,83,NA,NA,NA,"UT","DT",2017,"oklahoma-state","Commit",1
"Spencer Sanders","Ryan (Denton, TX)","6-2",190,93,167,6,16,"TX","DUAL",2018,"oklahoma-state","Commit",1
"CJ Moore","Union (Tulsa, OK)","6-5",175,92,192,28,5,"OK","WR",2018,"oklahoma-state","Commit",1
"Jonathan Shepherd","Kilgore (Kilgore, TX)","6-4",196,88,NA,84,72,"TX","WR",2018,"oklahoma-state","Commit",2
"Jahmyl Jeter","Brennan (San Antonio, TX)","6-0",203,88,NA,28,74,"TX","RB",2018,"oklahoma-state","Commit",2
"Sean Michael Flanagan","Charleston (Charleston, AR)","6-1",181,87,NA,42,5,"AR","ATH",2018,"oklahoma-state","Commit",11
"Bryce Bray","Bixby (Bixby, OK)","6-5",309,87,NA,21,11,"OK","OG",2018,"oklahoma-state","Commit",11
"Jason Taylor","Carl Albert (Oklahoma City, OK)","6-0",180,87,NA,48,13,"OK","S",2018,"oklahoma-state","Commit",11
"Jacob Farrell","Sulphur (Sulphur, OK)","6-6",280,87,NA,45,14,"OK","OT",2018,"oklahoma-state","Commit",11
"Tanner McCalister","Rockwall-Heath (Rockwall, TX)","5-11",182,87,NA,51,78,"TX","CB",2018,"oklahoma-state","Commit",11
"Samuela Tuihalamaka","Mater Dei (Santa Ana, CA)","6-2",275,87,NA,36,65,"CA","DT",2018,"oklahoma-state","Commit",11
"JayVeon Cardwell","Steele (Cibolo, TX)","5-11.5",174,87,NA,53,82,"TX","CB",2018,"oklahoma-state","Commit",11
"Tyrese Williams","Cy Ridge (Houston, TX)","6-3",285,87,NA,10,93,"TX","OC",2018,"oklahoma-state","Commit",11
"Kanion Williams","South Oak Cliff (Dallas, TX)","6-0",170,87,NA,50,94,"TX","S",2018,"oklahoma-state","Commit",11
"Hunter Woodard","Tuscola (Tuscola, IL)","6-5",296,87,NA,50,8,"IL","DT",2018,"oklahoma-state","Commit",11
"Michael Scott","Trinity Valley C.C. (Athens, TX)","6-5",240,87,46,5,4,"TX","WDE",2018,"oklahoma-state","Commit",11
"Tyler Lacy","Sachse (Sachse, TX)","6-4",238,86,NA,29,106,"TX","SDE",2018,"oklahoma-state","Commit",1
"Kolby Harvell-Peel","A&M Consolidated (College Station, TX)","6-0",209,85,NA,85,123,"TX","S",2018,"oklahoma-state","Commit",2
"Hunter Anthony","Tuttle (Tuttle, OK)","6-7",320,85,NA,99,16,"OK","OG",2018,"oklahoma-state","Commit",2
"Jarrick Bernard","Evangel Christian Academy (Shreveport, LA)","6-1",195,84,NA,103,57,"LA","S",2018,"oklahoma-state","Commit",1
"Braden Cassity","Westlake (Austin, TX)","6-2",240,82,NA,93,196,"TX","WDE",2018,"oklahoma-state","Commit",4
"Blake Barron","Rockwall (Rockwall, TX)","6-0",225,82,NA,68,204,"TX","ILB",2018,"oklahoma-state","Commit",4
"Jake Ross","Northeastern Oklahoma A&M (Miami, OK)","6-7",243,82,144,8,5,"OK","TE",2018,"oklahoma-state","Commit",4
"Amadou Fofana","Highland C.C. (Highland, KS)","6-5",270,82,161,9,28,"KS","SDE",2018,"oklahoma-state","Commit",4
"Gabe Lemons","Coppell (Coppell, TX)","6-2",175,81,NA,131,236,"TX","WR",2018,"oklahoma-state","Commit",1
"Langston Anderson","Heritage (Midlothian, TX)","6-2",195,95,94,16,17,"TX","WR",2019,"oklahoma-state","Commit",1
"Grayson Boomer","Collinsville (Collinsville, OK)","6-5",230,92,218,8,2,"OK","SDE",2019,"oklahoma-state","Commit",1
"Trace Ford","Santa Fe (Edmond, OK)","6-3",227,91,NA,17,3,"OK","SDE",2019,"oklahoma-state","Commit",1
"Deondrick Glass","Katy (Katy, TX)","5-11",200,90,NA,22,36,"TX","RB",2019,"oklahoma-state","Commit",1
"Brendan Costello","San Clemente (San Clemente, CA)","6-0",183,88,NA,11,73,"CA","DUAL",2019,"oklahoma-state","Commit",1
