"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Byrd Ficklin","Muskogee (Muskogee, OK)","6-1",185,87,NA,53,21,"OK","QB",2025,"utah","Commit",9
"Bear Tenney","Lone Peak (American Fork, UT)","6-5.5",255,87,NA,56,10,"UT","TE",2025,"utah","Commit",9
"Nick Hallock","Bingham (South Jordan, UT)","6-5",250,87,NA,82,13,"UT","OT",2025,"utah","Commit",9
"Nate Tilmon","Mansfield Timberview (Arlington, TX)","6-0",185,87,NA,101,165,"TX","S",2025,"utah","Commit",9
"Jason Stokes Jr.","Weiss (Pflugerville, TX)","6-1",175,86,NA,111,184,"TX","CB",2025,"utah","Commit",10
"Drew Clemens","Oak Park (Kansas City, MO)","6-4",215,86,NA,83,21,"MO","TE",2025,"utah","Commit",10
"Soren Shinofield","Cherry Creek (Englewood, CO)","6-6",275,86,NA,106,4,"CO","OT",2025,"utah","Commit",10
"Rock Caldwell","Garden City C.C.  (Garden City, KS)","6-3",180,86,40,5,7,"KS","CB",2025,"utah","Commit",10
"Milz Asiata","Aquinas (San Bernardino, CA)","6-5",330,85,NA,146,155,"CA","DL",2025,"utah","Commit",6
"Semi Taulanga","Mater Dei (Santa Ana, CA)","5-11",300,84,NA,209,166,"CA","DL",2025,"utah","Commit",4
"Sione Motuapuaka","Bishop Gorman (Las Vegas, NV)","6-1",280,84,NA,215,17,"NV","DL",2025,"utah","Commit",4
"Dillon Curtis","Murray (Salt Lake City, UT)","6-2",185,81,NA,6,46,"UT","K",2025,"utah","Commit",1
"Max Fonoimoana","Kahuku (Kahuku, HI)","6-3",220,88,NA,87,9,"HI","LB",2025,"utah","Commit",8
"Bryce Duke",NA,"6-0",210,86,NA,NA,NA,NA,"RB",2025,"utah","Transfer",10
"Tobias Merriweather",NA,"6-5",205,87,NA,NA,NA,NA,"WR",2025,"utah","Transfer",9
"Dilan Battle",NA,"6-2",313,86,NA,NA,NA,NA,"DL",2025,"utah","Transfer",10
"Larry Simmons",NA,"6-1",190,88,NA,NA,NA,NA,"WR",2025,"utah","Transfer",8
"Jaylen Moson",NA,"5-11",176,85,NA,NA,NA,NA,"CB",2025,"utah","Transfer",6
"JC Hart",NA,"6-2",199,87,NA,NA,NA,NA,"CB",2025,"utah","Transfer",9
"Justin Stevenson",NA,"6-1",192,85,NA,NA,NA,NA,"WR",2025,"utah","Transfer",6
"Nate Johnson",NA,"6-1",196,85,NA,NA,NA,NA,"ATH",2025,"utah","Transfer",6
"Otto Tia",NA,"6-4",220,86,NA,NA,NA,NA,"WR",2025,"utah","Transfer",10
"Devin Green",NA,"6-0",210,84,NA,NA,NA,NA,"RB",2025,"utah","Transfer",4
"Lance Holtzclaw",NA,"6-3",225,86,NA,NA,NA,NA,"Edge",2025,"utah","Transfer",10
"Brendan Zurbrugg",NA,"6-2",207,84,NA,NA,NA,NA,"QB",2025,"utah","Transfer",4
"NaQuari Rogers",NA,"5-11",208,86,NA,NA,NA,NA,"RB",2025,"utah","Transfer",10
"Wayshawn Parker",NA,"6-0",199,91,NA,NA,NA,NA,"RB",2025,"utah","Transfer",3
"Blake Cotton",NA,"6-3",190,90,NA,NA,NA,NA,"CB",2025,"utah","Transfer",1
"Kalolo Ta'aga",NA,"6-7",315,85,NA,NA,NA,NA,"OT",2025,"utah","Transfer",6
"Don Saunders",NA,"6-3",195,85,NA,NA,NA,NA,"CB",2025,"utah","Transfer",6
"Jaxson Jones",NA,"6-3",230,86,NA,NA,NA,NA,"Edge",2025,"utah","Transfer",10
"Creed Whittemore",NA,"5-11",185,88,NA,NA,NA,NA,"WR",2025,"utah","Transfer",8
"Devon Dampier",NA,"5-10",198,87,NA,NA,NA,NA,"QB",2025,"utah","Transfer",9
"Kelvin Obot","Fruitland (Fruitland, ID)","6-5",265,91,143,10,1,"ID","OT",2026,"utah","Commit",1
"Jaron Pula","Lone Peak (American Fork, UT)","6-2.5",185,90,241,35,5,"UT","ATH",2026,"utah","Commit",1
"Kennan Pula","Lone Peak (American Fork, UT)","6-2",195,89,NA,64,8,"UT","WR",2026,"utah","Commit",2
"LaMarcus Bell","Lake Oswego (Lake Oswego, OR)","5-11",190,89,NA,23,2,"OR","RB",2026,"utah","Commit",2
"Moses Sparks Jr.","Cleveland (Rio Rancho, NM)","6-4",280,88,NA,38,1,"NM","IOL",2026,"utah","Commit",2
"Preston Pitts","Clear Falls (League City, TX)","6-4",213,88,NA,38,82,"TX","Edge",2026,"utah","Commit",2
"Javion Ramon","Monterey (Lubbock, TX)","6-5",250,87,NA,95,117,"TX","DL",2026,"utah","Commit",6
"Aisa Galea'i","Timpview (Provo, UT)","6-1",185,87,NA,73,10,"UT","CB",2026,"utah","Commit",6
"Michael Johnson","Dutchtown (Hampton, GA)","5-11.5",165,87,NA,49,107,"GA","QB",2026,"utah","Commit",6
"Perrion Williams","Archbishop Riordan (San Francisco, CA)","6-0",163,87,NA,75,87,"CA","ATH",2026,"utah","Commit",6
"LaGary Mitchell","Meridian (Meridian, ID)","6-2",200,87,NA,77,3,"ID","LB",2026,"utah","Commit",6
"Josiah Jefferson","Southwestern College (Chula Vista, CA)","6-5",230,87,4,1,1,"CA","TE",2026,"utah","Commit",6
"Dylan Waters","Fort Bend Marshall (Missouri City, TX)","6-1",175,86,NA,100,157,"TX","CB",2026,"utah","Commit",3
"Rowdy Pearce","Midland Christian (Midland, TX)","6-3.5",285,86,NA,94,177,"TX","IOL",2026,"utah","Commit",3
"Major Hinchen","La Quinta (La Quinta, CA)","6-2",175,86,NA,126,121,"CA","CB",2026,"utah","Commit",3
"Carter Stewart","Shadow Creek (Pearland, TX)","6-1",170,84,NA,168,253,"TX","S",2026,"utah","Commit",1
"Bear Fisher","Queen Creek (Queen Creek, AZ)","6-5",235,83,NA,119,34,"AZ","TE",2026,"utah","Commit",1
