"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Terry Shelton","Ranchview (Carrollton, TX)","6-4",200,95,76,12,18,"TX","WR",2025,"tcu","Commit",1
"Chad Woodfork","Summer Creek (Humble, TX)","6-4",220,93,144,15,28,"TX","Edge",2025,"tcu","Commit",2
"Adam Schobel","Columbus (Columbus, TX)","6-4.5",190,93,162,13,30,"TX","QB",2025,"tcu","Commit",2
"Micah Strickland","Brownsboro (Brownsboro, TX)","6-0",175,90,NA,34,42,"TX","S",2025,"tcu","Commit",2
"Ed Small","Anderson (Austin, TX)","5-11.5",205,90,NA,49,52,"TX","WR",2025,"tcu","Commit",2
"Jared Martin","Central (El Centro, CA)","6-3",210,89,NA,42,42,"CA","Edge",2025,"tcu","Commit",3
"Logan Schram","Boerne (Boerne, TX)","6-6",328,89,NA,31,59,"TX","OT",2025,"tcu","Commit",3
"Kilian Registe","Keller (Keller, TX)","6-5.5",300,89,NA,47,73,"TX","IOL",2025,"tcu","Commit",3
"John Schobel","Columbus (Columbus, TX)","6-4",215,88,NA,57,97,"TX","Edge",2025,"tcu","Commit",3
"Witten Van Hoy","Benton (Benton, LA)","6-7",305,87,NA,65,26,"LA","OT",2025,"tcu","Commit",11
"Floyd Guidry","Spring High (Spring, TX)","6-0",285,87,NA,94,123,"TX","DL",2025,"tcu","Commit",11
"Jon Denman","Westwood (Palestine, TX)","5-10",193,87,NA,68,125,"TX","RB",2025,"tcu","Commit",11
"Cam Jamerson","Shadow Creek (Pearland, TX)","6-0",170,87,NA,67,132,"TX","CB",2025,"tcu","Commit",11
"Anthony Williams","Shadow Creek (Pearland, TX)","6-3",190,87,NA,107,145,"TX","Edge",2025,"tcu","Commit",11
"Sam Haley","Ensworth (Nashville, TN)","6-3",220,87,NA,108,28,"TN","LB",2025,"tcu","Commit",11
"Mason Peterson","Dickinson (Dickinson, TX)","6-4",220,87,NA,51,156,"TX","TE",2025,"tcu","Commit",11
"Dane Jones","Ridge Point (Missouri City, TX)","5-11",170,87,NA,148,161,"TX","WR",2025,"tcu","Commit",11
"Dillon Arkansas","Ryan (Denton, TX)","6-1",190,87,NA,112,164,"TX","LB",2025,"tcu","Commit",11
"Perry Cole Jr.","Trinity Valley C.C. (Athens, TX)","6-3",290,87,15,6,2,"TX","DL",2025,"tcu","Commit",11
"Kelten Mickell","Jones College (Ellisville, MS)","6-2",300,87,17,8,8,"MS","DL",2025,"tcu","Commit",11
"Jackson Jones","Pine (Franklinton, LA)","6-7",290,86,NA,97,39,"LA","OT",2025,"tcu","Commit",12
"Julius Simms","Whitehouse (Whitehouse, TX)","6-2",190,86,NA,122,192,"TX","S",2025,"tcu","Commit",12
"Joseph Albright","Westfield (Houston, TX)","5-10",160,86,NA,133,215,"TX","S",2025,"tcu","Commit",12
"Keylan Abrams","DeSoto (DeSoto, TX)","6-0",195,86,NA,140,217,"TX","LB",2025,"tcu","Commit",12
"Brody Whatley","Neville (Monroe, LA)","6-4",265,86,NA,154,47,"LA","DL",2025,"tcu","Commit",12
"Deon Mays","Arlington (Arlington, TX)","6-1",175,86,NA,145,240,"TX","CB",2025,"tcu","Commit",12
"Jonah Martinez","Long Beach City College (Long Beach, CA)","6-1",180,86,46,8,9,"CA","CB",2025,"tcu","Commit",12
"Kollin Collier","Hutchinson C.C. (Hutchinson, KS)","6-0",185,86,48,5,10,"KS","S",2025,"tcu","Commit",12
"Jacobe Hayes","Mansfield (Mansfield, TX)","5-10",170,85,NA,212,250,"TX","WR",2025,"tcu","Commit",6
"Gil Jackson","Ridge Point (Missouri City, TX)","6-2.5",185,85,NA,152,259,"TX","CB",2025,"tcu","Commit",6
"Blake Robinett","All Saints Episcopal (Fort Worth, TX)","6-3",265,84,NA,231,322,"TX","DL",2025,"tcu","Commit",1
"Ryan Yaites",NA,"6-1",200,85,NA,NA,NA,NA,"S",2025,"tcu","Transfer",6
"Michael Teason",NA,"6-2",215,86,NA,NA,NA,NA,"LB",2025,"tcu","Transfer",12
"Dylan Kinney",NA,"6-3",310,86,NA,NA,NA,NA,"IOL",2025,"tcu","Transfer",12
"Will Halkyard",NA,"6-3",223,80,NA,NA,NA,NA,"LS",2025,"tcu","Transfer",1
"Elijah Jackson",NA,"6-1",193,88,NA,NA,NA,NA,"CB",2025,"tcu","Transfer",3
"Kevorian Barnes",NA,"5-9",210,85,NA,NA,NA,NA,"RB",2025,"tcu","Transfer",6
"Ka'Morreun Pimpton",NA,"6-6",242,88,NA,NA,NA,NA,"TE",2025,"tcu","Transfer",3
"Jordan Dwyer",NA,"6-0",195,92,NA,NA,NA,NA,"WR",2025,"tcu","Transfer",1
"Kylin Jackson",NA,"6-3",200,86,NA,NA,NA,NA,"S",2025,"tcu","Transfer",12
"Rasheed Jackson",NA,"6-7",320,85,NA,NA,NA,NA,"OT",2025,"tcu","Transfer",6
"Joseph Manjack IV",NA,"6-3",205,86,NA,NA,NA,NA,"WR",2025,"tcu","Transfer",12
"Ansel Din-Mbuh",NA,"6-3",291,85,NA,NA,NA,NA,"DL",2025,"tcu","Transfer",6
"Jesse Ford","Martin (Arlington, TX)","6-4",235,91,199,30,29,"TX","DL",2026,"tcu","Commit",2
"Jason Bradford","Temple (Temple, TX)","6-2.5",195,91,219,19,33,"TX","CB",2026,"tcu","Commit",2
"Vincent Johnson Jr.","Sulphur Springs (Sulphur Springs, TX)","6-5",310,89,NA,32,53,"TX","IOL",2026,"tcu","Commit",1
"Amante Martin","Memorial (Port Arthur, TX)","5-11.5",185,88,NA,28,64,"TX","RB",2026,"tcu","Commit",4
"Ayson Theus","Duncanville (Duncanville, TX)","5-8",165,88,NA,80,66,"TX","WR",2026,"tcu","Commit",4
"Carter Buck","Lake Travis (Austin, TX)","6-5",240,88,NA,46,74,"TX","Edge",2026,"tcu","Commit",4
"Devan Robison","Pasadena Memorial (Pasadena, TX)","6-2.5",330,88,NA,43,87,"TX","IOL",2026,"tcu","Commit",4
"Jack Daulton","The Woodlands (The Woodlands, TX)","6-1.5",180,87,NA,40,92,"TX","QB",2026,"tcu","Commit",6
"James Scott","Oak Ridge (Conroe, TX)","6-4.5",215,87,NA,107,98,"TX","WR",2026,"tcu","Commit",6
"Duncan McGhee","Texas High (Texarkana, TX)","6-3.5",250,87,NA,88,101,"TX","DL",2026,"tcu","Commit",6
"G'Ivori Graham","Harlan (San Antonio, TX)","5-9",185,87,NA,46,119,"TX","RB",2026,"tcu","Commit",6
"Rhett Gray","Weatherford (Weatherford, TX)","6-7",290,87,NA,66,124,"TX","OT",2026,"tcu","Commit",6
"Bradley Brown","Plano (Plano, TX)","6-0",175,87,NA,67,137,"TX","S",2026,"tcu","Commit",6
"Jordan Burnett","Ridge Point (Missouri City, TX)","6-4.5",345,86,NA,77,146,"TX","OT",2026,"tcu","Commit",3
"Brock King","Memorial (Port Arthur, TX)","5-9",178,86,NA,115,178,"TX","CB",2026,"tcu","Commit",3
"Noriel Dominguez","Randle (Richmond, TX)","6-2",225,86,NA,126,185,"TX","LB",2026,"tcu","Commit",3
"Maddox Flynt","Westlake (Austin, TX)","6-1",275,85,NA,161,216,"TX","DL",2026,"tcu","Commit",2
"Braden Bach","Argyle (Argyle, TX)","6-4.5",225,85,NA,92,231,"TX","TE",2026,"tcu","Commit",2
"Will Terry","Iowa Colony (Iowa Colony, TX)","6-5",220,80,NA,2,273,"TX","LS",2026,"tcu","Commit",1
