"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Demetrius Freeney",NA,"6-0",190,86,NA,NA,NA,NA,"CB",2024,"arizona","Transfer",7
"Jonah Rodriguez",NA,"6-4",275,86,NA,NA,NA,NA,"OT",2024,"arizona","Transfer",7
"Chase Kennedy",NA,"6-3",231,85,NA,NA,NA,NA,"Edge",2024,"arizona","Transfer",8
"Reymello Murphy",NA,"6-0",185,86,NA,NA,NA,NA,"WR",2024,"arizona","Transfer",7
"Jarra Anderson",NA,"6-2",260,85,NA,NA,NA,NA,"DL",2024,"arizona","Transfer",8
"Michael Wooten",NA,"6-4",310,85,NA,NA,NA,NA,"OT",2024,"arizona","Transfer",8
"Sam Olson",NA,"6-3",242,87,NA,NA,NA,NA,"TE",2024,"arizona","Transfer",3
"Anthony Garcia",NA,"6-1",192,83,NA,NA,NA,NA,"QB",2024,"arizona","Transfer",1
"Marquis Groves-Killebrew",NA,"6-0",180,87,NA,NA,NA,NA,"CB",2024,"arizona","Transfer",3
"Ryan Stewart",NA,"6-4",295,85,NA,NA,NA,NA,"OT",2024,"arizona","Transfer",8
"Tre Smith",NA,"6-5",255,89,NA,NA,NA,NA,"Edge",2024,"arizona","Transfer",3
"Kevon Darton",NA,"5-11",271,88,NA,NA,NA,NA,"DL",2024,"arizona","Transfer",5
"Quali Conley",NA,"5-10",207,88,NA,NA,NA,NA,"RB",2024,"arizona","Transfer",5
"Alexander Doost",NA,"6-7",295,85,NA,NA,NA,NA,"IOL",2024,"arizona","Transfer",8
"Jack Luttrell",NA,"6-0",180,86,NA,NA,NA,NA,"S",2024,"arizona","Transfer",7
"Chubba Ma'ae",NA,"6-2",347,86,NA,NA,NA,NA,"DL",2024,"arizona","Transfer",7
"Jordan Shaw",NA,"6-0",170,89,NA,NA,NA,NA,"CB",2024,"arizona","Transfer",3
"Isaiah Mizell","Boone (Orlando, FL)","6-0",160,89,NA,59,57,"FL","WR",2025,"arizona","Commit",3
"Dajon Hinton","Hamilton (Chandler, AZ)","5-10",175,87,NA,92,8,"AZ","CB",2025,"arizona","Commit",13
"Gio Richardson","Basha (Chandler, AZ)","5-11",170,87,NA,130,9,"AZ","WR",2025,"arizona","Commit",13
"Luke Haugo","Higley (Gilbert, AZ)","6-5",200,86,NA,69,13,"AZ","QB",2025,"arizona","Commit",9
"Sawyer Anderson","Parish Episcopal School (Dallas, TX)","5-10.5",177,85,NA,88,244,"TX","QB",2025,"arizona","Commit",11
"Carter Jones","Crean Lutheran (Irvine, CA)","6-0",205,83,NA,224,205,"CA","LB",2025,"arizona","Commit",4
"Elijah Brown","El Camino College (Torrance, CA)","6-2",184,83,101,12,14,"CA","CB",2025,"arizona","Commit",4
"Leroy Palu","Cerritos College (Norwalk, CA)","6-3",295,80,136,27,20,"CA","DL",2025,"arizona","Commit",1
"Myron Robinson","East Central (San Antonio, TX)","6-1",220,90,NA,42,54,"TX","LB",2025,"arizona","Commit",1
"Kellan Ford","Monte Vista (Danville, CA)","6-5",230,89,NA,26,45,"CA","TE",2025,"arizona","Commit",3
"Swayde Griffin","Lago Vista (Lago Vista, TX)","6-1.5",185,88,NA,69,108,"TX","CB",2025,"arizona","Commit",2
"Mays Pese","Bishop Garcia Diego (Santa Barbara, CA)","6-2",275,87,NA,95,81,"CA","DL",2025,"arizona","Commit",13
"Coleman Patmon","Del Valle (Del Valle, TX)","6-2",190,87,NA,87,151,"TX","S",2025,"arizona","Commit",13
"Louis Akpa","Junipero Serra (San Mateo, CA)","6-6",260,87,NA,79,93,"CA","OT",2025,"arizona","Commit",13
"Wesley Yarbrough","Crosby (Crosby, TX)","5-10",195,87,NA,83,159,"TX","RB",2025,"arizona","Commit",13
"Javian Goo","Kapolei (Kapolei, HI)","6-4",280,87,NA,79,12,"HI","IOL",2025,"arizona","Commit",13
"Kason Brown","Reagan County (Big Lake, TX)","6-4",190,87,NA,102,166,"TX","S",2025,"arizona","Commit",13
"Peter Langi","Archbishop Riordan (San Francisco, CA)","6-5",330,87,NA,83,103,"CA","IOL",2025,"arizona","Commit",13
"Cornelius Warren","North Crowley (Fort Worth, TX)","5-9",165,86,NA,107,180,"TX","RB",2025,"arizona","Commit",9
"Sione Tohi","Mater Dei (Santa Ana, CA)","6-3",356,86,NA,105,112,"CA","IOL",2025,"arizona","Commit",9
"Gianni Edwards","North Forney (Forney, TX)","5-11",175,86,NA,135,229,"TX","CB",2025,"arizona","Commit",9
"Losipini Tupou","Archbishop Riordan (San Francisco, CA)","6-2",275,85,NA,135,142,"CA","IOL",2025,"arizona","Commit",11
"Kaleb Jones","Mountain Pointe (Phoenix, AZ)","6-1",275,84,NA,214,25,"AZ","DL",2025,"arizona","Commit",9
"Porter Patton","Westlake (Austin, TX)","6-4",260,84,NA,226,318,"TX","DL",2025,"arizona","Commit",9
"Jaxon Griffin","Red Mountain (Mesa, AZ)","6-6",250,84,NA,161,31,"AZ","OT",2025,"arizona","Commit",9
"Zac Siulepa","Garden City C.C.  (Garden City, KS)","6-7",365,84,80,18,21,"KS","DL",2025,"arizona","Commit",9
"Ezra Funa","College of San Mateo (San Mateo, CA)","6-3",300,82,113,24,16,"CA","DL",2025,"arizona","Commit",2
"Siale Uluave","College of San Mateo (San Mateo, CA)","6-5",350,82,123,12,18,"CA","IOL",2025,"arizona","Commit",2
"Keona Peat",NA,"6-2",265,83,NA,NA,NA,NA,"IOL",2025,"arizona","Transfer",4
"Keyan Burnett",NA,"6-6",248,89,NA,NA,NA,NA,"TE",2025,"arizona","Transfer",3
"Tre Spivey III",NA,"6-4",217,87,NA,NA,NA,NA,"WR",2025,"arizona","Transfer",13
"Malachi Bailey",NA,"6-2",260,86,NA,NA,NA,NA,"Edge",2025,"arizona","Transfer",9
"Tiaoalii Savea",NA,"6-4",295,84,NA,NA,NA,NA,"DL",2025,"arizona","Transfer",9
"Max Harris",NA,"6-0",232,84,NA,NA,NA,NA,"LB",2025,"arizona","Transfer",9
"Isaac Perez",NA,"6-3",325,84,NA,NA,NA,NA,"IOL",2025,"arizona","Transfer",9
"Javin Whatley",NA,"5-10",167,85,NA,NA,NA,NA,"WR",2025,"arizona","Transfer",11
"Quincy Craig",NA,"5-10",195,85,NA,NA,NA,NA,"RB",2025,"arizona","Transfer",11
"Ayden Garnes",NA,"6-0",175,85,NA,NA,NA,NA,"CB",2025,"arizona","Transfer",11
"Mike Mitchell",NA,"6-0",211,85,NA,NA,NA,NA,"RB",2025,"arizona","Transfer",11
"Riley WIlson",NA,"6-2",230,86,NA,NA,NA,NA,"Edge",2025,"arizona","Transfer",9
"Braedyn Locke",NA,"6-0",205,85,NA,NA,NA,NA,"QB",2025,"arizona","Transfer",11
"Cameron Barmore",NA,"6-6",230,85,NA,NA,NA,NA,"WR",2025,"arizona","Transfer",11
"Ka'ena DeCambra",NA,"6-3",300,86,NA,NA,NA,NA,"IOL",2025,"arizona","Transfer",9
"Tristan Bounds",NA,"6-8",305,84,NA,NA,NA,NA,"OT",2025,"arizona","Transfer",9
"Blake Gotcher",NA,"6-1",225,83,NA,NA,NA,NA,"LB",2025,"arizona","Transfer",4
"Ismail Mahdi",NA,"5-9",185,85,NA,NA,NA,NA,"RB",2025,"arizona","Transfer",11
"Deshawn McKnight",NA,"6-3",285,87,NA,NA,NA,NA,"DL",2025,"arizona","Transfer",13
"Jordan Brown",NA,"6-5",315,86,NA,NA,NA,NA,"OT",2025,"arizona","Transfer",9
"Ty Buchanan",NA,"6-6",305,87,NA,NA,NA,NA,"OT",2025,"arizona","Transfer",13
"Kris Hutson",NA,"5-11",175,86,NA,NA,NA,NA,"WR",2025,"arizona","Transfer",9
"Jshawn Frausto-Ramos",NA,"6-0",190,85,NA,NA,NA,NA,"S",2025,"arizona","Transfer",11
"Jay'Vion Cole",NA,"5-10",180,85,NA,NA,NA,NA,"CB",2025,"arizona","Transfer",11
"Michael Dansby",NA,"6-0",179,88,NA,NA,NA,NA,"CB",2025,"arizona","Transfer",2
"Luke Wysong",NA,"5-10",184,87,NA,NA,NA,NA,"WR",2025,"arizona","Transfer",13
"Chancellor Owens",NA,"6-3",260,84,NA,NA,NA,NA,"Edge",2025,"arizona","Transfer",9
"Oscar Rios","Downey (Downey, CA)","6-3",175,91,146,10,21,"CA","QB",2026,"arizona","Commit",1
"Brandon Smith","Central East (Fresno, CA)","6-0",185,89,NA,24,41,"CA","ATH",2026,"arizona","Commit",1
"Xaier Hiler","Ryan (Denton, TX)","6-4",180,88,NA,38,58,"TX","CB",2026,"arizona","Commit",3
"Henry Gabalis","Archbishop Murphy (Everett, WA)","6-4",215,88,NA,40,5,"WA","ATH",2026,"arizona","Commit",3
"Keytrin Harris","Compass Prep (Chandler, AZ)","6-3",290,88,NA,74,8,"AZ","DL",2026,"arizona","Commit",3
"Caleb Smith","Allen (Allen, TX)","5-8",160,87,NA,108,99,"TX","WR",2026,"arizona","Commit",5
"Manoah Faupusa","Santa Margarita Catholic (Rancho Santa Margarita, CA)","6-2",360,87,NA,90,68,"CA","DL",2026,"arizona","Commit",5
"Prince Williams","Bishop Gorman (Las Vegas, NV)","6-3",255,87,NA,64,5,"NV","Edge",2026,"arizona","Commit",5
"Jaden Parker","Anna (Anna, TX)","6-1",225,87,NA,58,126,"TX","LB",2026,"arizona","Commit",5
"RJ Mosley","Pittsburg (Pittsburg, CA)","6-4",185,87,NA,134,88,"CA","WR",2026,"arizona","Commit",5
"Khalil Sanogo","Mansfield Legacy (Mansfield, TX)","6-4",300,86,NA,92,150,"TX","OT",2026,"arizona","Commit",3
"Hamisi Juma","Chandler (Chandler, AZ)","6-4",195,86,NA,87,17,"AZ","WR",2026,"arizona","Commit",3
"Malachi Joyner","Williams Field (Gilbert, AZ)","6-4",275,86,NA,108,18,"AZ","OT",2026,"arizona","Commit",3
"Nathan Allen","Carlsbad (Carlsbad, CA)","6-5",275,85,NA,149,148,"CA","IOL",2026,"arizona","Commit",1
"Griffin Tillis","Grand Oaks (Spring, TX)","5-11",185,84,NA,163,244,"TX","ATH",2026,"arizona","Commit",4
"Darren Schmitt","Evergreen (Vancouver, WA)","6-5.5",225,84,NA,149,23,"WA","ATH",2026,"arizona","Commit",4
"Harvie Moeai","Skyridge (Lehi, UT)","6-4",225,84,NA,143,26,"UT","Edge",2026,"arizona","Commit",4
"Kaisi Lafitaga","Tafuna (Pago Pago, AS)","6-3",290,84,NA,173,6,"AS","IOL",2026,"arizona","Commit",4
"Michael Langi","Archbishop Riordan (San Francisco, CA)","6-3",265,83,NA,178,208,"CA","IOL",2026,"arizona","Commit",1
"Dash Fifita","Santa Margarita Catholic (Rancho Santa Margarita, CA)","5-10",185,82,NA,191,269,"CA","LB",2026,"arizona","Commit",1
