"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Andrew Williams","Kirksville (Kirksville, MO)","6-7",275,87,NA,72,12,"MO","OT",2025,"byu","Commit",5
"Cale Breslin","Faith Lutheran (Las Vegas, NV)","5-11",190,86,NA,114,12,"NV","RB",2025,"byu","Commit",9
"Tucker Kelleher","Alpharetta (Alpharetta, GA)","6-5.5",220,85,NA,100,177,"GA","TE",2025,"byu","Commit",7
"Vincent Tautua","St. Louis (Honolulu, HI)","6-3",235,85,NA,152,18,"HI","Edge",2025,"byu","Commit",7
"Alai Kalaniuvalu","Bishop Gorman (Las Vegas, NV)","6-4",300,94,111,5,2,"NV","OT",2025,"byu","Commit",1
"McKay Madsen","Clovis North (Clovis, CA)","6-1",230,92,197,11,16,"CA","LB",2025,"byu","Commit",1
"Nusi Taumoepeau","Westlake (Saratoga Springs, UT)","6-3",225,91,224,19,3,"UT","Edge",2025,"byu","Commit",1
"Austin Pay","Lone Peak (American Fork, UT)","6-7",295,89,NA,43,5,"UT","OT",2025,"byu","Commit",1
"Ulavai Fetuli","La Habra (La Habra, CA)","6-5",240,88,NA,58,72,"CA","Edge",2025,"byu","Commit",3
"Siosiua Vete","Oakland (Oakland, CA)","6-6",280,87,NA,73,84,"CA","OT",2025,"byu","Commit",5
"Taani Makasini","Timpview (Provo, UT)","6-2",190,87,NA,109,12,"UT","ATH",2025,"byu","Commit",5
"Jackson Doman","Canby (Canby, OR)","6-6",215,87,NA,57,3,"OR","TE",2025,"byu","Commit",5
"Nolan Keeney","Tualatin (Tualatin, OR)","6-4",215,86,NA,62,10,"OR","QB",2025,"byu","Commit",9
"Blake Bryce","Newbury Park (Newbury Park, CA)","6-5",228,86,NA,73,108,"CA","TE",2025,"byu","Commit",9
"Kingston Keanaaina","St. Francis (Mountain View, CA)","5-11",200,86,NA,115,126,"CA","RB",2025,"byu","Commit",9
"Kendal Wall","Mountain Ridge (Herriman, UT)","6-5",215,86,NA,119,18,"UT","Edge",2025,"byu","Commit",9
"Sale Fano","Westlake (Saratoga Springs, UT)","6-3",210,86,NA,120,19,"UT","Edge",2025,"byu","Commit",9
"Kelepi Vete","Oakland (Oakland, CA)","6-5",250,85,NA,178,135,"CA","OT",2025,"byu","Commit",7
"Jordyn Criss","Seguin (Arlington, TX)","6-2",165,85,NA,155,263,"TX","CB",2025,"byu","Commit",7
"Jacob Nye","Melissa (Melissa, TX)","6-4",225,84,NA,124,319,"TX","TE",2025,"byu","Commit",2
"Landan Goff","Lone Peak (American Fork, UT)","6-3",185,82,NA,225,36,"UT","S",2025,"byu","Commit",3
"Will Walker","Riverton (Riverton, UT)","6-5",220,82,NA,3,41,"UT","P",2025,"byu","Commit",3
"Alvin Puefua",NA,"6-4",325,83,NA,NA,NA,NA,"DL",2025,"byu","Transfer",3
"Tayvion Beasley",NA,"5-11",175,82,NA,NA,NA,NA,"S",2025,"byu","Transfer",3
"Tiger Bachmeier",NA,"6-1",190,84,NA,NA,NA,NA,"WR",2025,"byu","Transfer",2
"Bear Bachmeier",NA,"6-2",225,85,NA,NA,NA,NA,"QB",2025,"byu","Transfer",7
"Justin Kirkland",NA,"6-3",345,85,NA,NA,NA,NA,"DL",2025,"byu","Transfer",7
"Keayen Nead",NA,"6-5",262,81,NA,NA,NA,NA,"TE",2025,"byu","Transfer",1
"Max Alford",NA,"6-1",245,83,NA,NA,NA,NA,"LB",2025,"byu","Transfer",3
"Keanu Tanuvasa",NA,"6-4",301,86,NA,NA,NA,NA,"DL",2025,"byu","Transfer",9
"Andrew Gentry",NA,"6-7",327,86,NA,NA,NA,NA,"OT",2025,"byu","Transfer",9
"Tausili Akana",NA,"6-4",220,85,NA,NA,NA,NA,"Edge",2025,"byu","Transfer",7
"Anisi Purcell",NA,"6-3",266,83,NA,NA,NA,NA,"DL",2025,"byu","Transfer",3
"Kyle Sfarcioc",NA,"6-4",295,86,NA,NA,NA,NA,"IOL",2025,"byu","Transfer",9
"Carsen Ryan",NA,"6-4",256,87,NA,NA,NA,NA,"TE",2025,"byu","Transfer",5
"Ryder Lyons","Folsom (Folsom, CA)","6-2.5",220,98,13,4,1,"CA","QB",2026,"byu","Commit",1
"Brock Harris","Pine View (St. George, UT)","6-6",238,93,67,5,2,"UT","TE",2026,"byu","Commit",2
"Bott Mulitalo","Lone Peak (American Fork, UT)","6-5",290,93,92,7,3,"UT","IOL",2026,"byu","Commit",2
"Kaue Akana","Orem (Orem, UT)","6-2.5",200,89,NA,25,7,"UT","WR",2026,"byu","Commit",1
"Jaxson Gates","Damien (La Verne, CA)","6-1",170,88,NA,49,51,"CA","CB",2026,"byu","Commit",3
"Terrance Saryon","Evergreen (Vancouver, WA)","5-10",160,88,NA,41,7,"WA","ATH",2026,"byu","Commit",3
"Braxton Lindsey","Rogers (Rogers, AR)","6-1.5",230,88,NA,37,9,"AR","LB",2026,"byu","Commit",3
"PJ Takitaki","Lehi (Lehi, UT)","6-4",230,87,NA,78,11,"UT","Edge",2026,"byu","Commit",5
"Lopeti Moala","Orem (Orem, UT)","6-4",250,87,NA,107,12,"UT","Edge",2026,"byu","Commit",5
"Ty Goettsche","Cherry Creek (Englewood, CO)","6-6",225,87,NA,52,11,"CO","TE",2026,"byu","Commit",5
"Legend Glasker","Lehi (Lehi, UT)","6-1",165,87,NA,76,15,"UT","ATH",2026,"byu","Commit",5
"Matthew Mason","Faith Lutheran (Las Vegas, NV)","6-3",190,87,NA,79,7,"NV","S",2026,"byu","Commit",5
"Sefanaia Alatini","St. Francis (Mountain View, CA)","6-2",185,86,NA,89,98,"CA","ATH",2026,"byu","Commit",4
"Antonio Johnson","Arlington Heights (Fort Worth, TX)","6-3.5",180,86,NA,95,155,"TX","CB",2026,"byu","Commit",4
"Parker Ord","Panther Creek (Frisco, TX)","6-4",210,86,NA,71,176,"TX","TE",2026,"byu","Commit",4
"Nehemiah Kolone","Stillwater (Stillwater, OK)","6-4",255,86,NA,136,24,"OK","DL",2026,"byu","Commit",4
"Justice Brathwaite","Higley (Gilbert, AZ)","6-0",160,85,NA,130,23,"AZ","CB",2026,"byu","Commit",2
"Kaneal Sweetwyne","Skyridge (Lehi, UT)","6-3",195,85,NA,87,22,"UT","QB",2026,"byu","Commit",2
"Graham Livingston","Ridgeline (Millville, UT)","5-11",185,83,NA,303,30,"UT","WR",2026,"byu","Commit",1
