"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"DK Mays","Central (Baton Rouge, LA)","6-4",250,87,NA,93,28,"LA","DL",2025,"houston","Commit",7
"Richmond Ugochukwu","Berkner (Richardson, TX)","6-0.5",205,87,NA,102,127,"TX","LB",2025,"houston","Commit",7
"Blake Hogshooter","Bixby (Bixby, OK)","6-4",190,87,NA,140,19,"OK","WR",2025,"houston","Commit",7
"Carmello Brooks","Paetow (Katy, TX)","6-3",275,87,NA,101,153,"TX","DL",2025,"houston","Commit",7
"Sheldon Rice","Fulshear (Fulshear, TX)","6-2.5",220,87,NA,74,158,"TX","DL",2025,"houston","Commit",7
"Sean Terrell","Klein Oak (Spring, TX)","6-5",280,86,NA,94,183,"TX","OT",2025,"houston","Commit",11
"Chance Bryant","Fulshear (Fulshear, TX)","6-2.5",240,86,NA,93,186,"TX","DL",2025,"houston","Commit",11
"Wyatt Herbel","Cy-Fair (Cypress, TX)","6-3",210,86,NA,79,199,"TX","TE",2025,"houston","Commit",11
"Jaquise Martin","Rudder (Bryan, TX)","5-10",180,85,NA,240,275,"TX","WR",2025,"houston","Commit",10
"RJ Lee","Second Baptist (Houston, TX)","6-8",335,84,NA,152,316,"TX","OT",2025,"houston","Commit",6
"Tristan Jackson","Choctawhatchee (Fort Walton Beach, FL)","6-0",200,84,NA,215,242,"FL","LB",2025,"houston","Commit",6
"Zelmar Vedder",NA,"6-3",193,89,NA,NA,NA,NA,"CB",2025,"houston","Transfer",4
"Alvin Williamson Jr.",NA,"6-0",200,84,NA,NA,NA,NA,"CB",2025,"houston","Transfer",6
"Blake Thompson",NA,"6-1",191,86,NA,NA,NA,NA,"S",2025,"houston","Transfer",11
"Wrook Brown",NA,"5-11",181,85,NA,NA,NA,NA,"S",2025,"houston","Transfer",10
"Keany Parks",NA,"6-1",187,85,NA,NA,NA,NA,"CB",2025,"houston","Transfer",10
"Eddie Walls III",NA,"6-4",247,88,NA,NA,NA,NA,"Edge",2025,"houston","Transfer",4
"Jesus Machado",NA,"6-1",220,86,NA,NA,NA,NA,"LB",2025,"houston","Transfer",11
"Myles Parker",NA,"5-11",344,83,NA,NA,NA,NA,"DL",2025,"houston","Transfer",1
"Tanner Koziol",NA,"6-6",257,92,NA,NA,NA,NA,"TE",2025,"houston","Transfer",1
"Marc Stampley II",NA,"5-11",180,84,NA,NA,NA,NA,"S",2025,"houston","Transfer",6
"Dean Connors",NA,"6-0",206,84,NA,NA,NA,NA,"RB",2025,"houston","Transfer",6
"Keionte Scott",NA,"6-0",192,86,NA,NA,NA,NA,"CB",2025,"houston","Transfer",11
"C.J. Douglas",NA,"5-10",195,86,NA,NA,NA,NA,"S",2025,"houston","Transfer",11
"Joshua Donald",NA,"6-1",320,86,NA,NA,NA,NA,"DL",2025,"houston","Transfer",11
"Khalil Laufau",NA,"6-3",293,86,NA,NA,NA,NA,"DL",2025,"houston","Transfer",11
"Sione Fotu",NA,"6-0",226,85,NA,NA,NA,NA,"LB",2025,"houston","Transfer",10
"Carmycah Glass",NA,"6-4",240,85,NA,NA,NA,NA,"LB",2025,"houston","Transfer",10
"Luke McGary",NA,"6-3",240,89,NA,NA,NA,NA,"TE",2025,"houston","Transfer",4
"Will James",NA,"6-0",185,85,NA,NA,NA,NA,"CB",2025,"houston","Transfer",10
"Dalton Merryman",NA,"6-9",305,87,NA,NA,NA,NA,"OT",2025,"houston","Transfer",7
"Alvin Ebosele",NA,"6-6",312,85,NA,NA,NA,NA,"OT",2025,"houston","Transfer",10
"McKenzie Agnello",NA,"6-4",314,85,NA,NA,NA,NA,"OT",2025,"houston","Transfer",10
"Jordan Allen",NA,"5-11",199,85,NA,NA,NA,NA,"S",2025,"houston","Transfer",10
"Harvey Broussard III",NA,"6-3",183,84,NA,NA,NA,NA,"WR",2025,"houston","Transfer",6
"Amare Thomas",NA,"6-0",205,86,NA,NA,NA,NA,"WR",2025,"houston","Transfer",11
"Jason Brooks Jr.",NA,"6-3",310,85,NA,NA,NA,NA,"IOL",2025,"houston","Transfer",10
"Matthew Wykoff",NA,"6-6",325,86,NA,NA,NA,NA,"IOL",2025,"houston","Transfer",11
"Conner Weigman",NA,"6-3",220,91,NA,NA,NA,NA,"QB",2025,"houston","Transfer",2
"Keisean Henderson","Legacy the School of Sport Sciences (Spring, TX)","6-3",185,98,3,2,1,"TX","QB",2026,"houston","Commit",1
"Kaleb Walker","Lindale (Lindale, TX)","6-1",250,88,NA,51,78,"TX","DL",2026,"houston","Commit",1
"Jeremiah Bushnell","Iowa (Iowa, LA)","6-1",185,87,NA,102,22,"LA","WR",2026,"houston","Commit",5
"Keavon Roberts","Memorial (Port Arthur, TX)","6-4",175,87,NA,103,96,"TX","WR",2026,"houston","Commit",5
"Aaron Wolford","Port Neches-Groves (Port Neches, TX)","6-4",290,87,NA,56,108,"TX","IOL",2026,"houston","Commit",5
"Scott Smith","Central (Baton Rouge, LA)","6-4",230,87,NA,75,30,"LA","TE",2026,"houston","Commit",5
"Bryson Castile","Bowie (Arlington, TX)","6-2.5",195,87,NA,74,140,"TX","LB",2026,"houston","Commit",5
"Kah'ni Watts","Iowa Colony (Iowa Colony, TX)","6-1",170,86,NA,94,145,"TX","S",2026,"houston","Commit",4
"Troy Pless","Shoemaker (Killeen, TX)","6-5",295,86,NA,94,151,"TX","OT",2026,"houston","Commit",4
"Xavier Fleming","Lewisville (Lewisville, TX)","6-0",300,86,NA,120,161,"TX","DL",2026,"houston","Commit",4
"Javen Holmes","Madison Prep Academy (Baton Rouge, LA)","6-0.5",200,86,NA,112,39,"LA","S",2026,"houston","Commit",4
"Mudassir Abdullah","Columbia (West Columbia, TX)","6-0",165,85,NA,135,194,"TX","S",2026,"houston","Commit",1
