"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Preztynn Harrison","Mineral Wells (Mineral Wells, TX)","6-4",220,88,NA,38,84,"TX","TE",2025,"texas-tech","Commit",7
"Sean Robinson","Steele (Cibolo, TX)","6-3",205,88,NA,41,87,"TX","ATH",2025,"texas-tech","Commit",7
"Deante Lindsay","Ada (Ada, OK)","6-1.5",165,88,NA,63,14,"OK","CB",2025,"texas-tech","Commit",7
"Leyton Stone","Frenship (Wolfforth, TX)","6-2",175,88,NA,93,88,"TX","WR",2025,"texas-tech","Commit",7
"Connor Carty","Prosper (Prosper, TX)","6-4",290,88,NA,48,92,"TX","IOL",2025,"texas-tech","Commit",7
"Garin Maley","Papillion-La Vista (Papillion, NE)","6-5",260,87,NA,70,7,"NE","OT",2025,"texas-tech","Commit",3
"Danilo Guberinich","Catholic Central (Novi, MI)","6-5",280,87,NA,77,16,"MI","OT",2025,"texas-tech","Commit",3
"Patrick McMath","Katy (Katy, TX)","6-4",255,86,NA,93,189,"TX","IOL",2025,"texas-tech","Commit",8
"Ren Brown","Stanton (Stanton, NE)","6-5",295,86,NA,97,10,"NE","OT",2025,"texas-tech","Commit",8
"Brock Golwas","Marcus (Flower Mound, TX)","6-1",215,86,NA,130,210,"TX","LB",2025,"texas-tech","Commit",8
"Michael Henderson III","Wylie East (Wylie, TX)","5-9",170,86,NA,140,223,"TX","S",2025,"texas-tech","Commit",8
"Dylan Singleton","Loreauville (Loreauville, LA)","6-3.5",295,86,NA,140,43,"LA","DL",2025,"texas-tech","Commit",8
"Braylan McDonald","Lancaster (Lancaster, TX)","5-11",185,85,NA,158,268,"TX","S",2025,"texas-tech","Commit",2
"Roy Alexander",NA,"5-10",200,87,NA,NA,NA,NA,"WR",2025,"texas-tech","Transfer",3
"Micah Hudson",NA,"6-0",195,92,NA,NA,NA,NA,"WR",2025,"texas-tech","Transfer",3
"Cash Cleveland",NA,"6-3",290,86,NA,NA,NA,NA,"IOL",2025,"texas-tech","Transfer",8
"David Bailey",NA,"6-3",250,95,NA,NA,NA,NA,"Edge",2025,"texas-tech","Transfer",1
"Brice Pollock",NA,"6-1",190,90,NA,NA,NA,NA,"CB",2025,"texas-tech","Transfer",6
"Howard Sampson",NA,"6-8",325,94,NA,NA,NA,NA,"OT",2025,"texas-tech","Transfer",1
"Upton Bellenfant",NA,"6-2",180,80,NA,NA,NA,NA,"K",2025,"texas-tech","Transfer",1
"Quinten Joyner",NA,"5-11",216,90,NA,NA,NA,NA,"RB",2025,"texas-tech","Transfer",6
"Romello Height",NA,"6-3",240,93,NA,NA,NA,NA,"Edge",2025,"texas-tech","Transfer",2
"Lee Hunter",NA,"6-4",320,92,NA,NA,NA,NA,"DL",2025,"texas-tech","Transfer",3
"Mitch Griffis",NA,"5-11",193,85,NA,NA,NA,NA,"QB",2025,"texas-tech","Transfer",2
"Tarrion Grant",NA,"6-2",197,88,NA,NA,NA,NA,"CB",2025,"texas-tech","Transfer",7
"Anthony Holmes Jr.",NA,"6-2",295,86,NA,NA,NA,NA,"DL",2025,"texas-tech","Transfer",8
"Amier Boyd",NA,"6-1",180,91,NA,NA,NA,NA,"CB",2025,"texas-tech","Transfer",1
"Terrance Carter Jr.",NA,"6-2",239,90,NA,NA,NA,NA,"TE",2025,"texas-tech","Transfer",6
"Will Jados",NA,"6-8",307,92,NA,NA,NA,NA,"OT",2025,"texas-tech","Transfer",3
"Skyler Gill-Howard",NA,"6-1",285,89,NA,NA,NA,NA,"DL",2025,"texas-tech","Transfer",4
"Reggie Virgil",NA,"6-4",190,90,NA,NA,NA,NA,"WR",2025,"texas-tech","Transfer",6
"Dontae Balfour",NA,"6-2",180,86,NA,NA,NA,NA,"CB",2025,"texas-tech","Transfer",8
"Cole Wisniewski",NA,"6-4",218,90,NA,NA,NA,NA,"S",2025,"texas-tech","Transfer",6
"Hunter Zambrano",NA,"6-5",300,93,NA,NA,NA,NA,"IOL",2025,"texas-tech","Transfer",2
"Felix Ojo","Lake Ridge (Mansfield, TX)","6-6",275,98,5,1,2,"TX","OT",2026,"texas-tech","Commit",1
"S'Vioarean Martin","Palestine (Palestine, TX)","6-2",185,89,NA,27,44,"TX","CB",2026,"texas-tech","Commit",3
"Donovan Webb","Panther Creek (Frisco, TX)","6-0",182,89,NA,32,47,"TX","CB",2026,"texas-tech","Commit",3
"Tieson Ejiawoko","East View (Georgetown, TX)","6-2",220,89,NA,26,50,"TX","Edge",2026,"texas-tech","Commit",3
"Ayden Johnson","Mount Pleasant (Mount Pleasant, TX)","6-1",315,87,NA,86,100,"TX","DL",2026,"texas-tech","Commit",7
"Kaegan Ash","Mount Enterprise (Mount Enterprise, TX)","5-11.5",205,87,NA,49,105,"TX","LB",2026,"texas-tech","Commit",7
"Krush Johnson","Tascosa (Amarillo, TX)","6-2",280,87,NA,97,120,"TX","DL",2026,"texas-tech","Commit",7
"Ashton Rowden","New Boston (New Boston, TX)","5-11",200,87,NA,52,128,"TX","RB",2026,"texas-tech","Commit",7
"Stephen Cannon","Benedictine Military School (Savannah, GA)","6-2",195,87,NA,45,95,"GA","QB",2026,"texas-tech","Commit",7
"Aaron Bradshaw","North Crowley (Fort Worth, TX)","6-2",185,87,NA,69,138,"TX","S",2026,"texas-tech","Commit",7
"Jacob Crow","Alcoa (Alcoa, TN)","6-8",290,87,NA,86,26,"TN","OT",2026,"texas-tech","Commit",7
"Cord Nolan","Bixby (Bixby, OK)","6-0",205,86,NA,86,20,"OK","LB",2026,"texas-tech","Commit",3
"Demarcus Marks","Westfield (Houston, TX)","6-3.5",210,86,NA,99,165,"TX","Edge",2026,"texas-tech","Commit",3
"Maddox Quiller","Hendrickson (Pflugerville, TX)","6-0",195,86,NA,119,169,"TX","CB",2026,"texas-tech","Commit",3
"Jerald Mays","Weiss (Pflugerville, TX)","6-4",300,85,NA,115,205,"TX","IOL",2026,"texas-tech","Commit",4
"Noah Lewis","Terrell (Terrell, TX)","5-10",175,85,NA,134,212,"TX","CB",2026,"texas-tech","Commit",4
"Imari Jehiel","Forney (Forney, TX)","6-0",185,85,NA,227,221,"TX","WR",2026,"texas-tech","Commit",4
"Luke Bell","Canyon (New Braunfels, TX)","5-11",175,85,NA,146,235,"TX","CB",2026,"texas-tech","Commit",4
