"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"London Smith","University (Waco, TX)","6-0",175,90,NA,38,35,"TX","WR",2026,"baylor","Commit",2
"Jordan Deck","Lone Star (Frisco, TX)","6-1.5",190,90,NA,25,40,"TX","S",2026,"baylor","Commit",2
"Davion Peters","Lake Belton (Temple, TX)","5-11",165,89,NA,56,43,"TX","WR",2026,"baylor","Commit",1
"Jordan Davis","HSAA (Plano, TX)","6-2",193,88,NA,49,70,"TX","S",2026,"baylor","Commit",2
"Donel Robinson","Holmes County (Lexington, MS)","6-4",290,88,NA,42,19,"MS","IOL",2026,"baylor","Commit",2
"Kole Seaton","Horn (Mesquite, TX)","6-5",270,87,NA,70,125,"TX","OT",2026,"baylor","Commit",2
"Kai Wesley","Orem (Orem, UT)","6-7",235,87,NA,50,14,"UT","TE",2026,"baylor","Commit",2
"Tyrone Morgan","Woodlawn (Baton Rouge, LA)","6-3.5",240,86,NA,98,37,"LA","Edge",2026,"baylor","Commit",2
"Marcus Page Jr.","North Forney (Forney, TX)","6-6",285,86,NA,100,174,"TX","IOL",2026,"baylor","Commit",2
"Quinn Murphy","Liberty Christian (Argyle, TX)","6-2.5",190,85,NA,75,189,"TX","QB",2026,"baylor","Commit",4
"Jamarion Phillips","South Oak Cliff (Dallas, TX)","6-0",220,85,NA,129,190,"TX","LB",2026,"baylor","Commit",4
"Jamarion Richardson","Pleasant Grove (Texarkana, TX)","5-10",150,85,NA,115,228,"TX","ATH",2026,"baylor","Commit",4
"Parker Almanza","Byron Nelson (Trophy Club, TX)","6-2.5",225,85,NA,93,234,"TX","TE",2026,"baylor","Commit",4
