"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"DeAndre Harper",NA,"6-6",305,86,NA,NA,NA,NA,"OT",2025,"kansas","Transfer",12
"Lyrik Rawls",NA,"6-1",210,87,NA,NA,NA,NA,"S",2025,"kansas","Transfer",8
"Gage Keys",NA,"6-4",291,85,NA,NA,NA,NA,"DL",2025,"kansas","Transfer",10
"Leshon Williams",NA,"5-10",214,85,NA,NA,NA,NA,"RB",2025,"kansas","Transfer",10
"JJ Dunnigan","Manhattan (Manhattan, KS)","6-2",185,92,112,11,2,"KS","CB",2026,"kansas","Commit",1
"Kaden Snyder","Salina Central (Salina, KS)","6-5",290,90,NA,23,3,"KS","OT",2026,"kansas","Commit",1
"Hunter Higgins","Maize South (Wichita, KS)","6-5",240,89,NA,37,5,"KS","Edge",2026,"kansas","Commit",1
"Draeden Punt","MOC-Floyd Valley (Orange City, IA)","6-6",226,88,NA,79,5,"IA","Edge",2026,"kansas","Commit",3
"Josh Galbreath","Lawrence (Lawrence, KS)","6-3",195,88,NA,46,6,"KS","LB",2026,"kansas","Commit",3
"Kory Amachree","Haslett (Haslett, MI)","6-0",195,88,NA,38,13,"MI","RB",2026,"kansas","Commit",3
"Corbin Glasco","Guyer (Denton, TX)","5-9",178,87,NA,106,97,"TX","WR",2026,"kansas","Commit",6
"Lucas Smalls-Allen","Blessed Trinity Catholic (Roswell, GA)","6-4",270,87,NA,89,81,"GA","DL",2026,"kansas","Commit",6
"Kaden Moody","Broken Arrow (Broken Arrow, OK)","6-6",300,87,NA,63,15,"OK","OT",2026,"kansas","Commit",6
"Na'kwaine Carter","Southmoore (Moore, OK)","6-1",270,87,NA,103,17,"OK","DL",2026,"kansas","Commit",6
"Nate Sims","Ottawa (Ottawa, KS)","6-1",175,87,NA,141,11,"KS","WR",2026,"kansas","Commit",6
"Kevin Sullivan","Rockhurst (Kansas City, MO)","6-6",220,87,NA,57,12,"MO","TE",2026,"kansas","Commit",6
"Lennie Brown","Tustin (Tustin, CA)","6-0",165,86,NA,105,101,"CA","CB",2026,"kansas","Commit",5
"Jack Utz","Platte County (Platte City, MO)","6-4.5",230,86,NA,60,15,"MO","TE",2026,"kansas","Commit",5
"Tyren Parker","Shawnee Heights (Tecumseh, KS)","6-3",185,86,NA,182,13,"KS","WR",2026,"kansas","Commit",5
"Malachi Mills","Westfield (Westfield, IN)","6-6",270,86,NA,109,21,"IN","OT",2026,"kansas","Commit",5
"Joseph Credit","Pearland (Pearland, TX)","6-0",215,86,NA,119,184,"TX","LB",2026,"kansas","Commit",5
"Jaylen Mason","Northwest (Wichita, KS)","6-2.5",196,85,NA,77,14,"KS","QB",2026,"kansas","Commit",1
"Robert Reddick","Ben Davis (Indianapolis, IN)","6-2",170,84,NA,167,29,"IN","S",2026,"kansas","Commit",1
