"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Justin Morales","Franklin (El Paso, TX)","6-4",265,87,NA,65,123,"TX","OT",2026,"kansas-state","Commit",6
"Dejon Ackerson","Putnam City (Oklahoma City, OK)","6-1",190,87,NA,73,19,"OK","LB",2026,"kansas-state","Commit",6
"Hannibal Carter Navies","Grayson (Loganville, GA)","6-2.5",195,87,NA,90,111,"GA","S",2026,"kansas-state","Commit",6
"Nick McClellan","Christian Brothers College (St. Louis, MO)","5-11",180,86,NA,102,14,"MO","S",2026,"kansas-state","Commit",5
"Bennett Fraser","Kirksville (Kirksville, MO)","6-5",260,86,NA,79,16,"MO","IOL",2026,"kansas-state","Commit",5
"Kingston Hall","Tahlequah (Tahlequah, OK)","6-3",267,86,NA,126,22,"OK","DL",2026,"kansas-state","Commit",5
"Miles Teodecki","Vandegrift (Austin, TX)","6-2",205,86,NA,68,182,"TX","QB",2026,"kansas-state","Commit",5
"Garrick Dixon","Ft. Zumwalt West (O'Fallon, MO)","6-0",175,86,NA,123,19,"MO","CB",2026,"kansas-state","Commit",5
"Lamarcus Barber","Mill Valley (Shawnee, KS)","6-3",280,85,NA,114,15,"KS","IOL",2026,"kansas-state","Commit",4
"Tanner West","Katy Jordan (Fulshear, TX)","6-0.5",185,85,NA,221,219,"TX","RB",2026,"kansas-state","Commit",4
"Maxwell Lovett","Cherry Creek (Englewood, CO)","6-0",180,85,NA,250,17,"CO","WR",2026,"kansas-state","Commit",4
"Oliver Miller","Cherry Creek (Englewood, CO)","6-6",300,85,NA,129,19,"CO","IOL",2026,"kansas-state","Commit",4
"HD Davis","Wolfe City (Wolfe City, TX)","5-11.5",200,84,NA,117,252,"TX","RB",2026,"kansas-state","Commit",1
