"Name","Location","Height","Weight","Ranking","NationalRank","PositionRank","StateRank","State","Position","Year","School","Type","count"
"Tony-Louis Nkuba","Lewisville (Lewisville, TX)","6-0",170,86,NA,115,197,"TX","CB",2024,"arizona-state","Commit",7
"Cullen Charles","St. Martinville (St. Martinville, LA)","5-11",175,85,NA,192,54,"LA","WR",2024,"arizona-state","Commit",7
"Nikko Klemm","Junipero Serra (Gardena, CA)","5-11",175,85,NA,157,124,"CA","CB",2024,"arizona-state","Commit",7
"James Giggey","Bradshaw Mountain (Prescott Valley, AZ)","6-3",245,85,NA,187,31,"AZ","DL",2024,"arizona-state","Commit",7
"Plas Johnson","Chaparral (Scottsdale, AZ)","6-1",165,84,NA,252,33,"AZ","WR",2024,"arizona-state","Commit",4
"Kanyon Floyd","Horizon (Scottsdale, AZ)","6-0",165,82,NA,4,54,"AZ","P",2024,"arizona-state","Commit",1
"Filiva'a Saluni","Kahuku (Kahuku, HI)","6-5",272,88,NA,62,5,"HI","IOL",2024,"arizona-state","Commit",8
"Jeff Sims",NA,"6-4",220,84,NA,NA,NA,NA,"QB",2024,"arizona-state","Transfer",4
"Malik McClain",NA,"6-4",206,86,NA,NA,NA,NA,"WR",2024,"arizona-state","Transfer",7
"Alton McCaskill",NA,"6-1",200,86,NA,NA,NA,NA,"RB",2024,"arizona-state","Transfer",7
"Zac Swanson",NA,"6-4",282,85,NA,NA,NA,NA,"DL",2024,"arizona-state","Transfer",7
"J'Mond Tapp",NA,"6-3",255,89,NA,NA,NA,NA,"Edge",2024,"arizona-state","Transfer",3
"Chamon Metayer",NA,"6-5",245,87,NA,NA,NA,NA,"TE",2024,"arizona-state","Transfer",12
"Jalen Klemm",NA,"6-5",281,88,NA,NA,NA,NA,"IOL",2024,"arizona-state","Transfer",8
"Jacob Rich Kongaika",NA,"6-2",300,87,NA,NA,NA,NA,"DL",2024,"arizona-state","Transfer",12
"Myles Rowser",NA,"6-1",190,88,NA,NA,NA,NA,"S",2024,"arizona-state","Transfer",8
"Jeff Clark",NA,"6-0",270,87,NA,NA,NA,NA,"DL",2024,"arizona-state","Transfer",12
"Roman Pitre",NA,"6-5",245,85,NA,NA,NA,NA,"Edge",2024,"arizona-state","Transfer",7
"Josh Atkins",NA,"6-4",290,87,NA,NA,NA,NA,"OT",2024,"arizona-state","Transfer",12
"Cole Martin",NA,"5-10",180,90,NA,NA,NA,NA,"CB",2024,"arizona-state","Transfer",3
"Keyshaun Elliott",NA,"6-3",225,87,NA,NA,NA,NA,"LB",2024,"arizona-state","Transfer",12
"Shancco Matautia",NA,"6-2",346,84,NA,NA,NA,NA,"IOL",2024,"arizona-state","Transfer",4
"Joey Su'a",NA,"6-4",346,85,NA,NA,NA,NA,"IOL",2024,"arizona-state","Transfer",7
"Kamari Wilson",NA,"6-0",205,88,NA,NA,NA,NA,"S",2024,"arizona-state","Transfer",8
"Zyrus Fiaseu",NA,"6-0",220,86,NA,NA,NA,NA,"LB",2024,"arizona-state","Transfer",7
"Raleek Brown",NA,"5-8",185,90,NA,NA,NA,NA,"RB",2024,"arizona-state","Transfer",3
"Jordan Crook",NA,"6-0",220,86,NA,NA,NA,NA,"LB",2024,"arizona-state","Transfer",7
"Sam Leavitt",NA,"6-2",200,89,NA,NA,NA,NA,"QB",2024,"arizona-state","Transfer",3
"Justin Wodtly",NA,"6-3",275,85,NA,NA,NA,NA,"Edge",2024,"arizona-state","Transfer",7
"Markeston Douglas",NA,"6-4",285,88,NA,NA,NA,NA,"TE",2024,"arizona-state","Transfer",8
"J.P. Deeter",NA,"6-3",285,83,NA,NA,NA,NA,"DL",2024,"arizona-state","Transfer",1
"Laterrance Welch",NA,"6-1",193,86,NA,NA,NA,NA,"CB",2024,"arizona-state","Transfer",7
"Cameron Harpole",NA,"6-4",250,84,NA,NA,NA,NA,"TE",2024,"arizona-state","Transfer",4
"Javan Robinson",NA,"6-0",169,87,NA,NA,NA,NA,"CB",2024,"arizona-state","Transfer",12
"Cameron Dyer","La Cueva (Albuquerque, NM)","6-4",202,94,141,6,1,"NM","QB",2025,"arizona-state","Commit",1
"AJ Ia","Orange Lutheran (Orange, CA)","6-5",240,91,NA,15,23,"CA","TE",2025,"arizona-state","Commit",1
"Cory Butler Jr.","Centennial (Corona, CA)","5-8.5",170,88,NA,94,58,"CA","WR",2025,"arizona-state","Commit",7
"Manamo'ui Muti","Leilehua (Wahiawa, HI)","6-7",320,88,NA,55,6,"HI","OT",2025,"arizona-state","Commit",7
"Isaiah Iosefa","Mililani (Mililani, HI)","6-1",210,88,NA,86,7,"HI","LB",2025,"arizona-state","Commit",7
"Ben Alefaio-Lilii","Orange Lutheran (Orange, CA)","6-1",190,88,NA,59,63,"CA","S",2025,"arizona-state","Commit",7
"Xavier Skowron","Texas City (Texas City, TX)","5-10.5",180,88,NA,65,106,"TX","S",2025,"arizona-state","Commit",7
"Joseph Smith","Legacy the School of Sport Sciences (Spring, TX)","5-11.5",170,87,NA,93,142,"TX","CB",2025,"arizona-state","Commit",6
"Chance Ables","Plano East (Plano, TX)","6-3",177,87,NA,143,148,"TX","WR",2025,"arizona-state","Commit",6
"Maki Stewart","Millikan (Long Beach, CA)","6-6",290,87,NA,74,92,"CA","IOL",2025,"arizona-state","Commit",6
"Michael Tollefson","Tustin (Tustin, CA)","6-1",195,87,NA,54,95,"CA","QB",2025,"arizona-state","Commit",6
"Demarius Robinson","Santa Fe (Edmond, OK)","5-10",175,87,NA,89,22,"OK","RB",2025,"arizona-state","Commit",6
"Grayson Rigdon","Columbus (Columbus, TX)","5-11",185,86,NA,104,170,"TX","RB",2025,"arizona-state","Commit",12
"Harry Hassmann","Coppell (Coppell, TX)","6-1",180,86,NA,169,173,"TX","WR",2025,"arizona-state","Commit",12
"Desean Bryant Jr.","Duncanville (Duncanville, TX)","6-4",250,86,NA,99,214,"TX","OT",2025,"arizona-state","Commit",12
"Daeshon Morgan","Vandegrift (Austin, TX)","6-3",265,86,NA,141,225,"TX","DL",2025,"arizona-state","Commit",12
"Rob Lapuaho","West (Salt Lake City, UT)","6-6",330,86,NA,112,16,"UT","OT",2025,"arizona-state","Commit",12
"Uriah Neloms","San Tan Charter (Gilbert, AZ)","6-4",196,85,NA,233,20,"AZ","WR",2025,"arizona-state","Commit",8
"Alema Iosua","Bishop Gorman (Las Vegas, NV)","6-7",292,85,NA,123,15,"NV","OT",2025,"arizona-state","Commit",8
"Matai Jefferson","Warren (Downey, CA)","6-4",350,85,NA,148,158,"CA","IOL",2025,"arizona-state","Commit",8
"Lee Fuimaono","San Clemente (San Clemente, CA)","6-1.5",215,85,NA,144,160,"CA","ATH",2025,"arizona-state","Commit",8
"Tristan Bacon","Raymond S. Kellis (Glendale, AZ)","6-2",220,85,NA,187,23,"AZ","LB",2025,"arizona-state","Commit",8
"Doughless Teloma","Riverside C.C. (Riverside, CA)","6-5",350,85,69,5,11,"CA","IOL",2025,"arizona-state","Commit",8
"Joshua Shanklin","Foothill College (Los Altos, CA)","6-4",220,88,5,1,1,"CA","Edge",2025,"arizona-state","Commit",7
"Rashad McKenzie Jr.",NA,"6-6",286,84,NA,NA,NA,NA,"DL",2025,"arizona-state","Transfer",3
"Akim Lanieux",NA,"6-7",190,83,NA,NA,NA,NA,"WR",2025,"arizona-state","Transfer",1
"Maurice Williams II",NA,"6-0",200,85,NA,NA,NA,NA,"S",2025,"arizona-state","Transfer",8
"Brent Helton",NA,"6-5",320,84,NA,NA,NA,NA,"IOL",2025,"arizona-state","Transfer",3
"Wade Helton",NA,"6-5",300,85,NA,NA,NA,NA,"IOL",2025,"arizona-state","Transfer",8
"Kyndrich Breedlove",NA,"5-11",185,86,NA,NA,NA,NA,"CB",2025,"arizona-state","Transfer",12
"Nyland Green",NA,"6-1",186,89,NA,NA,NA,NA,"CB",2025,"arizona-state","Transfer",1
"Jaren Hamilton",NA,"6-1",195,87,NA,NA,NA,NA,"WR",2025,"arizona-state","Transfer",6
"Jimeto Obigbo",NA,"6-4",339,86,NA,NA,NA,NA,"IOL",2025,"arizona-state","Transfer",12
"MyKeil Gardner",NA,"6-2",295,86,NA,NA,NA,NA,"DL",2025,"arizona-state","Transfer",12
"Xander Ruggeroli",NA,"6-6",285,84,NA,NA,NA,NA,"OT",2025,"arizona-state","Transfer",3
"Adrian Wilson",NA,"6-1",206,88,NA,NA,NA,NA,"S",2025,"arizona-state","Transfer",7
"Khamari Anderson",NA,"6-5",252,86,NA,NA,NA,NA,"TE",2025,"arizona-state","Transfer",12
"Kanye Udoh",NA,"6-0",215,86,NA,NA,NA,NA,"RB",2025,"arizona-state","Transfer",12
"Jalen Moss",NA,"6-1",175,86,NA,NA,NA,NA,"WR",2025,"arizona-state","Transfer",12
"Jesus Gomez",NA,"6-1",218,80,NA,NA,NA,NA,"K",2025,"arizona-state","Transfer",1
"Noble Johnson",NA,"6-2",210,86,NA,NA,NA,NA,"WR",2025,"arizona-state","Transfer",12
"Jake Fette","Del Valle (El Paso, TX)","6-0.5",195,92,105,8,17,"TX","QB",2026,"arizona-state","Commit",1
"Cardae Mack","Atascocita (Humble, TX)","5-9",210,89,NA,18,41,"TX","RB",2026,"arizona-state","Commit",2
"Julian Hugo","Steele (Cibolo, TX)","6-4",250,89,NA,36,48,"TX","Edge",2026,"arizona-state","Commit",2
"Hayden Vercher","Thousand Oaks (Thousand Oaks, CA)","6-4",215,88,NA,35,58,"CA","TE",2026,"arizona-state","Commit",1
"Cortavious Tisaby","South Oak Cliff (Dallas, TX)","6-5.5",250,87,NA,55,94,"TX","OT",2026,"arizona-state","Commit",3
"DaQuwan Dunn","Berkner (Richardson, TX)","6-0",175,87,NA,78,134,"TX","CB",2026,"arizona-state","Commit",3
"Marques Uini","Copperas Cove (Copperas Cove, TX)","6-4",293,87,NA,71,141,"TX","IOL",2026,"arizona-state","Commit",3
"Zeth Thues","Liberty (Peoria, AZ)","5-11",185,86,NA,95,13,"AZ","S",2026,"arizona-state","Commit",5
"Mason Marden","Ladue Horton Watkins (St. Louis, MO)","6-3",220,86,NA,96,13,"MO","LB",2026,"arizona-state","Commit",5
"Ronald Derrick","University (Waco, TX)","6-5",260,86,NA,125,163,"TX","DL",2026,"arizona-state","Commit",5
"Jalen Williams","Kell (Marietta, GA)","6-0",170,86,NA,113,132,"GA","CB",2026,"arizona-state","Commit",5
"Siosaia Lapuaho","Garden City C.C.  (Garden City, KS)","6-4",300,86,9,2,4,"KS","OT",2026,"arizona-state","Commit",5
"Cooper Reid","Dripping Springs (Dripping Springs, TX)","6-3",180,85,NA,209,201,"TX","WR",2026,"arizona-state","Commit",4
"Oscar Aguilar","Downey (Downey, CA)","6-3",205,85,NA,140,137,"CA","LB",2026,"arizona-state","Commit",4
"Mickey Williams","Sacred Heart Cathedral Prep (San Francisco, CA)","6-5",210,85,NA,122,146,"CA","Edge",2026,"arizona-state","Commit",4
"Sinei Tengei","Westwood (Mesa, AZ)","6-3",230,85,NA,130,25,"AZ","Edge",2026,"arizona-state","Commit",4
"Niniva Nicholson","Santa Margarita Catholic (Rancho Santa Margarita, CA)","6-3",285,84,NA,162,179,"CA","IOL",2026,"arizona-state","Commit",1
